"","Thermoprotei","Iainarchaeia","Micrarchaeia","Methanobacteria","Methanomicrobia","Thermococci","Thermoplasmata","Woesearchaeia","uncultured","Nitrososphaeria","Acetothermiia","Acidobacteriia","Aminicenantia","Blastocatellia.Subgroup.4..","Blastocatellia.Subgroup.4.","Holophagae","Subgroup11.","Subgroup11","Subgroup17.","Subgroup17","Subgroup22.","Subgroup22","Subgroup6.","Subgroup6","Thermoanaerobaculia","c5LKS83","Acidimicrobiia","Actinobacteria","Coriobacteriia","KISTJJY010.","MBA2.108.","MBA2.108","Thermoleophilia","WCHB181.","unculturedanaerobic.bacterium.","unculturedbacterium.","Aquificae","Armatimonadia","Chthonomonadetes","Fimbriimonadia","Caldatribacteriia","JS1","Omnitrophicabacterium.OLB16.","metagenome","unculturedsoil.bacterium.PRR.11.","Bacteroidia","Ignavibacteria","OC31","Rhodothermia","Caldisericia","Calditrichia","Chlamydiae","LD1PA32.","Anaerolineae","Chloroflexia","Dehalococcoidia","JG30KF.CM66.","JG30KF.CM66","KD496.","KD496","Ktedonobacteria","OLB14","TK10","Cloacimonadia","Coprothermobacteria","Melainabacteria","Oxyphotobacteria","Sericytochromatia","Dadabacteriia","Deferribacteres","Deinococci","Babeliae","Elusimicrobia","Endomicrobia","LineageIIa.","LineageIIa","LineageIIb.","LineageIIb","LineageIIc.","LineageIIc","Campylobacteria","Chitinivibrionia","Fibrobacteria","BRHc20a.","Bacilli","Clostridia","Erysipelotrichia","Negativicutes","Fusobacteriia","BD211.terrestrial.group","Gemmatimonadetes","MD2902B12.","Hydrogenedentia","Kiritimatiellae","Latescibacteria","saltmarshclone.LCP.67.","unculturedAcidobacterium.sp..","unculturedBacteroidetes.bacterium.","unculturedFibrobacteres.bacterium.","unculturedLatescibacteria.bacterium.","unculturedPelobacter.sp..","unculturedbacterium.mle1.16.","unculturedorganism.","unculturedplanctomycete.","unculturedprokaryote.","unculturedsoil.bacterium.PBS.II.5.","unculturedsoil.bacterium.PBS.III.30.","Lentisphaeria","Oligosphaeria","Moduliflexia","P9X2b3D02","Nitrospira","Thermodesulfovibrionia","Omnitrophia","OmnitrophicaWOR_2.bacterium.RIFCSPLOWO2_12_FULL_51_24.","groundwatermetagenome.","mixedculture.isolate.koll11.","unculturedbeta.proteobacterium.","ABY1","Berkelbacteria","CPR2","Gracilibacteria","Microgenomatia","Parcubacteria","Saccharimonadia","WWE3","028H05P.BN.P5.","028H05P.BN.P5","BD711.","BD711","Brocadiae","OM190","Phycisphaerae","Pla3lineage.","Pla3lineage","Pla4lineage.","Pla4lineage","Planctomycetacia","vadinHA49","Alphaproteobacteria","Deltaproteobacteria","Gammaproteobacteria","Brachyspirae","Leptospirae","MVP15.","MVP15","Spirochaetia","V2072189E03.","V2072189E03","Synergistia","Mollicutes","Thermotogae","Verrucomicrobiae","Burkholderialesbacterium.Beta_02.","bacteriumenrichment.culture.clone.Anammox_3.","hydrothermalvent.metagenome.","unculturedsoil.bacterium.","bacteriumenrichment.culture.clone.Anammox_55.","bacteriumenrichment.culture.clone.SRAO_37.","bioreactormetagenome.","uncultureddelta.proteobacterium."
"SRR8301038",0,0,0,0,0,0,0,0,148,0,0,3,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3912,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,191,0,9,0,22,17,8,0,34,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,2462,111,8119,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0
"SRR8298122",0,0,0,0,0,0,0,36,146,0,0,26,0,0,0,47,0,0,0,0,0,0,3,2,5,0,147,101,0,0,0,0,17,0,0,37,0,0,0,0,0,0,0,0,0,4158,20,0,7,0,101,62,0,659,6,0,0,5,0,0,0,17,0,0,0,43,0,0,0,0,0,66,0,0,0,0,3,0,0,0,122,0,34,0,16,120,4,0,2,0,0,0,0,20,0,0,0,0,0,5,0,0,0,44,0,0,0,0,0,0,0,471,0,2,0,0,4,0,11,0,0,117,7,45,28,0,6,4,0,4,0,129,173,0,11,0,13,118,3,1436,954,5074,0,33,0,0,22,0,0,2,0,0,142,0,0,3,0,0,0,0,0
"SRR8301580",0,0,0,4,2,0,0,0,41,0,0,47,0,162,0,112,0,0,3,0,0,0,36,11,32,0,249,571,2,0,0,0,67,0,0,0,0,0,0,36,0,0,0,9,0,7226,577,0,0,0,0,23,0,703,6,0,0,0,2,2,0,17,0,0,4,0,0,0,0,0,0,13,35,0,2,0,8,0,0,0,73,0,0,0,322,327,22,4,43,0,37,0,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,8,0,0,6,8,16,27,0,0,0,0,0,0,19,16,0,0,0,0,134,0,1072,724,3528,0,7,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0
"SRR8301077",0,0,0,38,14,0,0,8,266,0,15,46,144,41,0,370,0,0,14,3,0,0,17,89,34,0,242,714,12,0,0,0,22,0,0,0,0,0,0,2,2,9,0,23,0,14817,1224,0,0,2,0,2,10,1787,9,0,0,0,4,4,0,57,0,476,0,43,0,77,0,0,0,0,93,0,0,0,0,0,0,0,127,0,0,0,195,1011,89,81,0,0,34,0,22,63,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,228,63,1270,312,5,0,0,0,0,0,3,21,4,0,3,0,150,0,1784,1558,9862,0,90,12,15,130,0,6,17,4,179,332,0,0,0,0,0,0,0,0
"SRR8298088",0,0,0,0,0,0,0,22,40,0,0,34,0,570,5,2,0,0,39,0,0,0,3,6,5,0,69,20,0,0,0,0,14,0,0,0,0,0,0,5,0,0,0,6,0,7997,449,0,0,0,0,7,0,84,25,0,0,0,0,0,0,133,3,0,0,12,0,0,0,0,0,12,18,0,0,0,9,0,0,0,51,0,76,0,17,41,2,7,29,0,171,0,2,7,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,172,0,26,18,0,0,0,7,0,0,149,333,0,0,0,0,77,0,712,1498,4704,0,32,0,0,12,0,0,0,0,0,274,0,0,0,0,0,0,0,0
"SRR8301543",0,0,0,6,0,0,0,0,60,0,0,55,3,209,0,96,0,0,33,0,0,0,8,23,9,0,269,604,3,0,0,0,45,0,0,0,0,0,0,25,0,12,0,8,0,11607,607,0,0,0,0,19,0,420,111,0,0,0,3,0,0,23,0,37,0,73,10,33,0,0,2,14,15,0,0,0,2,0,0,0,98,16,0,0,254,274,7,20,73,0,233,0,14,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,6,0,0,5,0,0,189,0,52,77,0,0,0,0,0,0,43,85,3,0,0,0,71,0,1474,2403,8513,0,26,0,0,0,0,0,5,0,0,261,0,0,0,0,0,0,0,0
"SRR8301867",0,0,5,5,6,0,0,0,202,0,0,28,0,543,0,6,0,0,52,13,0,0,54,31,47,0,657,353,6,0,0,0,50,0,0,0,0,0,0,206,0,0,0,7,0,4613,63,0,0,0,0,35,0,714,21,0,0,0,6,16,0,259,6,0,0,6,0,0,0,0,0,29,0,0,0,0,2,0,0,0,0,31,0,0,26,181,18,0,0,0,103,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,2,0,0,14,0,110,99,0,0,0,0,0,0,49,102,0,0,2,0,279,0,1397,1355,5110,0,11,0,0,0,0,0,4,0,0,65,0,0,0,0,0,0,0,0
"SRR8301039",0,0,0,2,0,0,0,0,8,0,0,66,0,0,0,134,0,0,0,0,0,0,0,5,0,0,33,811,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6476,14,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0,0,0,0,0,0,0,0,0,58,0,59,0,245,376,31,21,73,0,56,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,357,4,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1598,1541,16167,0,17,0,0,0,0,0,0,3,0,301,0,0,0,0,0,0,0,0
"SRR8298164",0,0,0,4,6,0,0,0,110,0,0,19,137,87,0,11,0,0,0,0,0,0,59,50,59,0,400,804,9,0,0,0,80,0,10,0,0,0,0,0,0,0,0,2,0,4831,60,0,0,0,14,86,4,449,58,0,0,0,4,0,0,46,0,0,0,8,0,0,0,0,0,19,0,0,0,39,7,0,0,0,42,0,0,0,80,339,53,16,18,0,241,0,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,0,0,0,0,0,0,5,0,0,88,21,8,84,0,0,0,4,0,3,18,12,0,0,0,0,200,4,2703,1369,7919,0,81,0,4,0,0,0,7,0,0,280,0,0,0,0,0,0,0,0
"SRR8301305",0,0,0,0,0,0,0,0,17,0,0,2,0,3,0,4,0,0,0,0,0,0,0,0,0,0,57,83,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,4371,299,0,0,0,0,11,0,52,0,0,0,0,0,0,0,0,0,3,0,13,0,37,0,0,0,0,0,0,0,0,0,0,0,0,762,0,0,0,37,51,17,2,12,0,12,0,16,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,104,0,2,10,0,0,0,0,0,0,4,0,0,0,0,0,28,0,240,524,5336,0,19,2,0,2,0,0,0,0,0,91,0,0,0,0,0,0,0,0
"SRR8301807",0,0,0,0,0,0,0,0,186,0,0,67,0,468,0,157,0,0,96,9,0,0,23,35,17,0,354,340,4,0,0,0,85,0,0,0,0,0,0,156,0,0,0,6,0,3055,551,0,6,0,0,14,0,876,16,0,4,0,4,4,0,136,2,0,0,10,0,7,0,0,0,0,12,0,0,0,0,0,0,0,5,4,0,0,102,96,10,4,0,0,901,0,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,13,0,0,21,17,683,48,0,12,0,2,0,0,155,130,0,0,0,4,159,0,1540,736,6543,0,5,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0
"SRR8301665",0,0,0,18,0,0,0,9,243,0,0,181,0,397,0,338,0,0,16,0,0,0,6,30,30,0,123,127,0,0,0,0,8,0,0,11,0,0,0,112,27,0,0,43,0,16540,385,0,0,4,0,11,0,367,10,0,0,0,0,4,0,104,2,2,26,119,11,11,0,0,0,77,241,0,2,3,24,0,0,0,583,0,0,0,19,219,4,16,0,0,191,0,18,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,12,0,0,0,0,9,0,0,334,0,741,200,0,45,0,0,0,0,64,214,0,0,0,0,154,0,801,2428,13030,0,278,0,0,25,0,0,5,0,0,470,0,0,0,0,0,0,0,0
"SRR8301841",0,0,0,0,9,0,0,18,461,0,0,42,0,214,0,19,0,0,133,0,0,0,49,41,232,0,348,92,2,0,0,0,453,0,0,569,0,0,5,82,0,0,0,0,0,3487,446,0,0,2,0,369,0,797,44,6,3,0,36,58,0,129,0,0,0,8,3,0,0,0,0,14,39,0,0,0,6,0,0,0,4,8,0,0,41,291,43,0,0,0,481,0,10,41,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,47,0,0,0,0,0,0,5,0,0,24,5,168,100,0,0,0,3,0,0,170,251,0,0,0,0,247,0,1322,670,3483,0,15,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0
"SRR8301429",0,0,0,6,6,0,0,0,129,0,0,122,0,221,0,94,0,0,6,7,0,0,10,43,85,0,627,186,5,0,0,0,99,0,0,0,0,0,0,0,0,0,0,25,0,4987,468,0,0,0,0,484,0,1106,50,0,4,0,8,0,0,130,4,0,0,0,0,0,0,0,0,73,0,0,0,0,4,0,0,0,92,2,0,0,30,268,27,5,2,0,118,0,24,25,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,123,0,0,0,0,0,0,56,0,0,22,54,53,208,0,0,0,4,0,0,31,59,0,0,0,6,131,0,765,1445,4165,0,20,0,0,0,0,0,6,0,0,140,0,0,0,0,0,0,0,0
"SRR8301360",0,0,0,0,0,0,0,7,97,0,0,21,0,73,0,85,0,0,0,0,0,0,2,28,6,0,54,78,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,51,0,7567,1050,0,0,0,0,9,0,337,0,0,0,0,0,0,0,22,0,0,0,4,0,10,0,0,0,55,4,0,0,0,8,0,0,0,253,2,6,0,16,96,10,15,6,0,46,0,0,2,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,10,0,4,0,0,0,0,14,0,0,197,10,238,6,0,0,0,0,0,0,2,16,0,0,3,3,32,0,263,580,5624,0,32,0,2,8,0,0,6,0,0,267,0,0,0,0,0,0,0,0
"SRR8301619",0,0,0,3,2,0,0,0,95,0,0,120,0,13,0,3,0,0,0,0,0,0,12,15,0,0,146,308,2,0,0,0,0,0,0,0,0,11,0,6,0,0,0,11,0,9023,37,0,0,0,0,0,0,308,0,0,0,0,0,0,0,4,0,15,0,0,0,10,0,0,6,0,19,0,2,0,0,0,0,0,16,0,34,0,13,79,6,5,14,0,27,0,35,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,6,114,32,0,0,0,0,0,0,5,25,0,0,0,0,54,8,1504,1066,9413,0,69,0,0,13,0,0,3,0,0,471,0,0,0,0,0,0,0,0
"SRR8301243",0,0,0,8,2,0,0,0,246,0,0,68,0,397,0,25,0,0,14,2,0,0,20,16,18,0,159,166,2,4,0,0,29,0,0,0,0,0,0,107,0,0,13,6,0,8988,457,2,0,0,0,92,0,907,14,0,6,2,0,0,0,110,8,0,0,3,0,0,0,0,0,9,38,0,0,0,8,0,0,8,30,50,0,0,96,199,17,2,0,0,87,0,17,65,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,174,0,0,0,2,0,0,9,0,0,33,61,388,173,0,0,0,8,0,0,91,134,0,0,0,10,113,0,771,1925,3572,0,63,0,0,30,0,0,5,0,0,102,0,0,0,0,0,0,0,0
"SRR8301088",0,0,0,0,0,0,0,17,824,0,0,81,0,828,6,11,0,0,10,0,0,0,27,8,7,0,101,100,0,0,0,0,17,0,0,63,0,0,0,147,0,0,0,34,0,11596,881,0,14,0,47,4,0,719,115,0,0,0,0,0,0,157,0,0,0,147,0,9,0,0,0,26,57,0,0,0,40,0,0,23,303,111,6,0,29,33,0,2,51,0,88,0,5,0,0,5,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0,261,0,7,0,0,0,0,33,0,0,592,0,349,17,0,10,2,43,0,0,372,246,0,0,5,24,171,0,936,2991,12806,0,317,0,0,5,0,0,0,0,0,317,0,0,0,0,0,0,0,0
"SRR8298140",0,0,0,0,0,0,0,3,126,0,0,8,0,0,0,81,0,0,0,0,0,0,0,2,0,0,8,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8091,589,0,0,3,0,0,0,286,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,540,0,25,0,15,157,4,77,116,0,0,0,3,12,0,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,11,4,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,924,669,13615,0,0,70,9,44,28,6,20,0,0,440,0,0,0,0,0,0,0,0
"SRR8298138",0,0,0,0,5,2,0,2,130,0,0,13,0,0,0,87,0,0,0,0,0,0,0,6,0,0,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8954,585,0,0,4,0,0,0,306,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,512,0,28,0,14,134,5,63,79,0,0,0,3,19,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1176,667,14107,0,2,94,10,46,31,10,28,0,0,475,0,0,0,0,0,0,0,0
"SRR8301535",0,0,0,9,0,0,0,2,38,0,0,55,0,110,0,15,0,0,24,0,0,0,28,52,26,0,248,378,0,0,0,0,43,0,0,0,0,0,0,27,0,0,0,9,0,4144,30,0,0,0,0,82,0,476,41,0,0,0,0,0,0,19,0,0,0,14,0,0,0,0,0,5,12,0,4,0,0,0,0,0,29,0,0,0,31,355,23,6,4,0,106,0,22,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,262,0,0,0,18,0,0,9,0,0,23,15,49,2,0,0,0,14,0,0,83,29,0,0,0,0,160,2,1539,1109,6302,0,43,0,0,0,0,0,0,2,0,168,0,0,0,0,0,0,0,0
"SRR8301478",0,0,0,0,0,0,0,16,266,0,0,78,0,288,0,6,0,0,9,0,0,0,16,61,9,0,121,54,0,0,0,0,77,0,0,6,0,0,0,21,0,0,0,9,0,3118,63,16,0,0,78,10,0,349,39,0,4,3,4,0,0,53,0,0,0,30,12,0,15,0,0,6,41,0,0,0,14,0,0,0,100,16,0,0,14,57,3,0,0,0,62,0,14,4,0,0,6,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1041,0,0,0,0,0,0,3,0,0,34,4,20,9,0,0,0,9,0,0,93,154,0,5,0,14,57,0,737,1065,5959,0,28,0,0,7,0,0,0,0,0,292,0,0,0,0,0,0,0,0
"SRR8301489",0,0,0,2,0,0,0,0,17,0,0,2,0,114,0,34,0,0,0,0,0,0,0,0,3,0,167,44,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,8912,41,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,158,0,0,0,151,105,9,28,10,0,59,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,349,152,8474,0,0,0,0,5,0,0,0,3,0,159,0,0,0,0,0,0,0,0
"SRR8301698",2,0,0,2,0,0,0,0,117,0,0,54,0,193,0,6,0,0,9,0,0,0,15,61,4,0,139,584,0,0,0,0,6,0,0,0,0,0,0,49,0,0,0,8,0,6381,162,0,0,0,0,4,0,706,27,0,0,0,0,0,0,6,0,0,0,41,3,2,0,0,0,18,5,0,0,0,0,0,0,0,130,0,10,0,12,72,4,6,33,0,222,0,12,18,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,298,0,0,0,4,0,0,0,0,0,107,0,130,51,0,0,0,0,0,0,87,311,0,0,0,0,147,0,698,1377,7078,0,81,0,0,0,0,0,0,0,0,396,0,0,0,0,0,0,0,0
"SRR8301191",0,0,2,0,0,0,0,9,211,0,0,112,0,373,3,271,0,0,27,4,0,0,0,8,0,0,16,79,0,0,0,0,8,0,0,0,0,2,0,38,0,0,0,22,0,8925,272,0,0,0,0,316,0,344,3,0,0,0,0,2,0,16,0,16,0,86,0,25,0,0,0,20,88,0,12,0,15,0,0,0,115,0,4,0,6,39,2,3,4,0,75,0,15,13,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,41,15,117,11,0,3,0,4,0,0,103,180,0,0,0,0,69,0,1434,2067,6602,0,102,0,0,43,4,0,0,0,0,272,0,0,0,0,0,0,0,0
"SRR8301482",0,0,0,0,0,0,0,18,144,0,0,65,0,336,9,12,0,0,17,7,0,0,0,11,12,0,69,34,0,0,0,0,82,0,0,3,0,2,0,29,0,0,0,15,0,3842,154,0,0,0,127,30,0,580,35,2,0,0,0,0,0,38,0,0,0,37,10,21,0,0,0,7,265,0,2,0,122,19,0,0,209,4,71,0,21,71,4,2,12,0,22,0,3,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,702,0,61,0,2,0,0,20,0,0,41,7,277,3,0,2,0,43,0,0,84,128,0,0,0,20,109,9,768,1168,5062,0,68,0,0,0,0,0,3,0,0,317,0,0,0,0,0,0,0,0
"SRR8301099",0,0,0,0,0,0,0,0,32,0,0,19,0,7,0,419,0,0,0,0,0,0,0,3,0,0,2,84,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,16,0,2522,2797,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,103,0,19,0,0,0,0,3,0,0,0,0,0,0,0,251,0,5,0,8,41,5,4,11,0,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,16,0,0,134,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,293,543,8697,0,2,0,0,4,0,0,0,0,0,175,0,0,0,0,0,0,0,0
"SRR8301480",0,0,0,0,0,0,0,35,181,0,0,71,0,343,23,10,0,0,14,7,0,0,7,23,12,0,49,16,0,0,0,0,50,0,0,4,0,5,0,33,0,0,0,19,0,3991,142,0,0,0,139,21,0,486,18,0,0,0,0,2,0,38,0,0,0,55,6,17,0,0,0,7,328,0,2,3,89,17,0,0,77,6,56,0,8,43,0,0,4,0,30,0,4,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,613,0,79,0,3,0,0,31,0,0,44,3,279,8,0,0,0,63,0,0,120,137,0,0,7,10,109,4,729,1063,4960,0,73,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,0,0
"SRR8298128",0,0,0,0,4,0,2,0,73,0,0,4,0,0,0,52,0,0,0,0,0,0,0,4,0,0,7,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9205,409,0,0,6,0,0,0,227,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,5,18,0,0,0,0,0,0,0,1619,0,6,0,18,370,13,101,193,0,0,0,2,4,0,8,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,17,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,338,10183,0,0,58,8,16,8,7,25,0,0,242,0,0,0,0,0,0,0,0
"SRR8298090",0,0,0,8,8,5,0,0,11,0,0,52,3,0,0,61,0,0,0,0,0,0,0,3,0,0,101,706,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,14159,374,0,0,0,0,0,8,436,9,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,32,0,0,0,16,152,11,0,11,0,45,0,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,62,178,0,0,0,0,0,0,0,2,0,0,0,0,82,0,1020,412,4953,0,0,0,0,0,0,0,4,0,0,220,0,0,0,0,0,0,0,0
"SRR8301723",0,0,0,0,0,0,0,0,71,0,0,32,0,123,2,2,0,0,2,2,0,0,3,34,3,0,168,176,0,0,0,0,86,0,0,0,0,9,0,11,0,0,0,2,0,2214,159,35,69,0,0,55,0,296,17,0,0,0,0,5,0,17,0,0,0,57,6,0,0,0,0,0,0,0,0,0,2,0,0,0,44,0,2,0,3,48,11,0,2,0,89,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,19,0,55,11,0,0,0,8,0,0,67,69,0,0,0,0,95,0,1372,3414,4167,0,64,0,0,6,0,0,0,0,0,237,0,0,0,0,0,0,0,0
"SRR8301884",0,0,0,2,0,0,0,0,83,0,0,22,0,47,0,440,0,0,0,0,0,0,0,7,4,0,44,151,0,0,0,0,59,0,0,0,0,0,0,7,0,0,0,14,0,2946,86,0,0,0,0,4,0,49,2,0,0,0,0,2,0,2,0,4,0,40,0,10,0,0,0,3,21,0,0,0,0,0,0,0,21,0,8,0,11,35,2,5,4,0,13,0,5,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,2,0,0,67,0,92,10,0,6,0,0,0,0,10,77,3,0,0,0,107,0,406,583,8134,0,130,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0
"SRR8300953",0,0,0,2,0,0,0,0,595,0,0,54,0,697,0,0,0,0,39,37,0,0,6,24,9,0,38,143,0,0,0,0,134,0,0,0,0,0,0,28,0,0,0,7,0,5862,51,0,8,0,0,89,0,347,37,0,0,0,3,3,0,112,5,0,0,42,0,0,0,0,0,14,0,0,0,0,2,0,0,4,123,28,4,0,13,68,10,0,6,0,63,0,23,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,637,0,0,0,0,0,0,7,0,0,24,2,98,0,0,6,0,2,0,0,143,424,0,0,0,0,276,0,3721,1694,3404,0,175,0,0,0,0,0,0,0,0,412,0,0,0,0,0,0,0,0
"SRR8298201",0,0,0,0,0,0,0,6,45,0,0,0,0,521,0,18,0,0,15,3,0,0,5,6,10,0,32,50,0,0,0,0,7,0,0,0,2,4,0,87,4,2,0,65,0,2503,125,0,0,0,0,56,0,173,89,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,10,21,0,0,39,2228,7,10,0,0,8,0,5,9,0,0,0,0,0,0,12,0,0,0,30,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,13,15,8,29,0,0,0,0,0,0,48,65,0,21,0,0,34,0,212,315,9991,0,4,0,0,2,0,0,0,4,0,11,0,0,0,0,0,0,0,0
"SRR8301003",0,0,0,0,0,0,0,0,100,0,0,8,0,60,0,0,0,0,44,0,0,0,50,17,2,0,173,285,2,0,0,0,5,0,0,0,0,0,0,23,0,0,0,6,0,3599,66,0,0,0,0,15,0,409,13,0,0,0,0,0,0,0,0,0,0,68,0,15,0,0,0,7,0,0,0,0,0,0,0,0,97,0,0,0,71,131,14,3,12,0,343,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,28,0,0,67,0,27,6,0,0,0,0,2,0,114,2,0,0,0,0,121,0,2352,1667,15583,0,213,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0
"SRR8301261",0,0,0,0,0,0,0,17,254,0,0,77,0,289,2,3,0,0,10,2,0,0,14,41,21,0,113,56,0,0,0,0,68,0,0,47,0,0,0,20,0,0,0,14,0,3291,88,17,0,0,71,17,0,543,33,0,0,2,2,5,0,55,0,0,0,53,8,2,17,0,0,16,41,0,0,0,19,2,0,0,129,17,4,0,11,39,5,2,0,0,57,0,15,2,0,0,8,0,0,0,0,0,0,0,14,0,2,0,0,0,0,822,0,13,0,0,0,0,0,0,0,33,12,48,15,0,0,0,25,0,0,126,176,0,0,0,12,92,4,752,1261,5794,0,24,0,0,3,0,0,0,0,0,293,0,0,0,0,0,0,0,0
"SRR8298196",0,0,0,0,0,0,0,0,172,0,0,47,0,95,4,0,0,0,6,0,0,0,25,14,4,0,447,182,2,0,0,0,7,0,0,0,0,9,0,21,0,0,0,13,0,11341,155,0,0,0,0,64,0,413,270,0,2,0,0,0,0,61,0,0,0,13,0,10,0,0,0,20,48,0,0,0,16,0,0,0,70,4,11,0,4,69,8,3,61,0,34,0,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,2,0,0,111,10,10,800,0,0,0,6,0,0,53,40,0,0,0,4,60,3,637,612,4467,0,7,0,0,0,0,0,0,2,0,218,0,0,0,0,0,0,0,0
